SubjID,Referentiality,Gender_Status,Group,Anteriority,Baseline,Critical,diff_score
220,NonReferential,NonGendered,Binary,Parietal,0.99875,0.9365,-0.06225000000000003
220,Referential,Gendered,Binary,Central,2.2105,1.683,-0.5275000000000001
220,Referential,Gendered,Binary,CentroParietal,2.415,1.7502499999999999,-0.6647500000000002
220,Referential,Gendered,Binary,Frontal,2.86475,1.656,-1.20875
220,Referential,Gendered,Binary,FrontoCentral,2.4785,1.9412500000000001,-0.5372499999999998
220,Referential,Gendered,Binary,Parietal,2.028,2.043,0.015000000000000124
220,Referential,NonGendered,Binary,Central,2.04025,-0.4115,-2.4517499999999997
220,Referential,NonGendered,Binary,CentroParietal,1.779,-0.2105,-1.9894999999999998
220,Referential,NonGendered,Binary,Frontal,2.971,-0.72275,-3.69375
220,Referential,NonGendered,Binary,FrontoCentral,2.9154999999999998,-1.082,-3.9974999999999996
220,Referential,NonGendered,Binary,Parietal,1.52225,-0.30574999999999997,-1.828
221,NonReferential,Gendered,Binary,Central,-0.2725000000000001,0.80425,1.07675
221,NonReferential,Gendered,Binary,CentroParietal,0.51075,0.66225,0.15149999999999997
221,NonReferential,Gendered,Binary,Frontal,-0.4665000000000001,1.4000000000000001,1.8665000000000003
221,NonReferential,Gendered,Binary,FrontoCentral,-0.3515000000000001,1.00725,1.3587500000000001
221,NonReferential,Gendered,Binary,Parietal,1.1335,0.51575,-0.6177499999999999
